orStimulus,instruction,nBlockRepeats,attribute2,attribute1,target2,block,target1,stimulusColour,stimulus,feedbackResponse,feedbackAllowed,trialtype,requiredResponse,requiredAllowed,imageStimulus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,participant,gender,age,block order,frameRate,expName,date,group,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Dirty,e,e,4,i,i,blank.png,0,6,6,6,0,4,4,17,i,0,0.080304145813,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic2.jpg,0,6,6,6,0,5,5,1,i,0,0.0305168628693,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Awful,e,e,4,i,i,blank.png,0,6,6,6,0,6,6,15,i,0,0.0172028541565,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower3.jpg,0,6,6,6,0,7,7,7,e,0,0.0275821685791,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic4.jpg,0,6,6,6,0,8,8,3,i,0,0.0290830135345,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower5.jpg,0,6,6,6,0,9,9,9,e,0,0.0404169559479,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Favorable,i,i,3,e,e,blank.png,0,6,6,6,0,10,10,12,e,0,0.0687029361725,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Disgust,e,e,4,i,i,blank.png,0,6,6,6,0,11,11,18,i,0,0.0187680721283,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Lovely,i,i,3,e,e,blank.png,0,6,6,6,0,12,12,14,e,0,0.0827260017395,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Despise,e,e,4,i,i,blank.png,0,6,6,6,0,13,13,16,i,0,0.0714020729065,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Nasty,e,e,4,i,i,blank.png,0,6,6,6,0,14,14,19,i,0,0.0201680660248,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Likeable,i,i,3,e,e,blank.png,0,6,6,6,0,15,15,13,e,0,0.0835599899292,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic1.jpg,0,6,6,6,0,16,16,0,i,0,0.0237219333649,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower1.jpg,0,6,6,6,0,17,17,5,e,0,0.0263459682465,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower2.jpg,0,6,6,6,0,18,18,6,e,0,0.0438659191132,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic5.jpg,0,6,6,6,0,19,19,4,i,0,0.0297729969025,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic5.jpg,0,6,6,6,1,0,20,4,i,0,0.0454180240631,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic4.jpg,0,6,6,6,1,1,21,3,i,0,0.0321040153503,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Disgust,e,e,4,i,i,blank.png,0,6,6,6,1,2,22,18,i,0,0.0804760456085,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower5.jpg,0,6,6,6,1,3,23,9,e,0,0.0279569625854,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower3.jpg,0,6,6,6,1,4,24,7,e,0,0.0268020629883,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic2.jpg,0,6,6,6,1,5,25,1,i,0,0.0475029945374,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Enjoy,i,i,3,e,e,blank.png,0,6,6,6,1,6,26,11,e,0,0.0699861049652,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Awful,e,e,4,i,i,blank.png,0,6,6,6,1,7,27,15,i,0,0.0156881809235,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower4.jpg,0,6,6,6,1,8,28,8,e,0,0.02330493927,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower2.jpg,0,6,6,6,1,9,29,6,e,0,0.0418839454651,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Dirty,e,e,4,i,i,blank.png,0,6,6,6,1,10,30,17,i,0,0.0666790008545,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic3.jpg,0,6,6,6,1,11,31,2,i,0,0.0438671112061,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Despise,e,e,4,i,i,blank.png,0,6,6,6,1,12,32,16,i,0,0.0858871936798,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,i,i,2,e,e,flower1.jpg,0,6,6,6,1,13,33,5,e,0,0.0258378982544,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[1, 1, 1]", ,e,e,1,i,i,pic1.jpg,0,6,6,6,1,14,34,0,i,0,0.0283968448639,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Likeable,i,i,3,e,e,blank.png,0,6,6,6,1,15,35,13,e,0,0.0774140357971,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Attractive,i,i,3,e,e,blank.png,0,6,6,6,1,16,36,10,e,0,0.0196359157562,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Lovely,i,i,3,e,e,blank.png,0,6,6,6,1,17,37,14,e,0,0.062215089798,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Favorable,i,i,3,e,e,blank.png,0,6,6,6,1,18,38,12,e,0,0.0194280147552,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
or,"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",2,Unpleasant,Pleasant,Flowers,Ablock6and7.xlsx,Chinese characters,"[-1, 1, -1]",Nasty,e,e,4,i,i,blank.png,0,6,6,6,1,19,39,19,i,0,0.0684328079224,None,0,8,,,1,59.7935745812,IAT,2015_Nov_11_1637,,
